date_mesure;code_bss;urn_bss;timestamp_mesure;niveau_nappe_eau;mode_obtention;statut;qualification;code_continuite;nom_continuite;code_producteur;nom_producteur;code_nature_mesure;nom_nature_mesure;profondeur_nappe
2014-06-02;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1401667200000;74.14;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.01
2014-06-01;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1401580800000;74.15;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.0
2014-05-31;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1401494400000;74.18;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;27.97
2014-05-30;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1401411600000;74.2;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;27.95
2014-05-29;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1401339600000;74.22;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;27.93
2014-05-28;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1401318000000;74.22;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;27.93
2014-05-27;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1401231600000;74.16;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;27.99
2014-05-26;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1401145200000;74.0;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.15
2014-05-25;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1400976000000;74.02;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.13
2014-05-24;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1400889600000;74.06;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.09
2014-05-23;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1400803200000;74.1;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.05
2014-05-22;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1400716800000;74.13;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.02
2014-05-21;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1400709600000;74.13;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.02
2014-05-20;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1400544000000;74.16;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;27.99
2014-05-19;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1400479200000;74.18;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;27.97
2014-05-18;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1400450400000;74.18;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;27.97
2014-05-17;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1400364000000;74.16;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;27.99
2014-05-16;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1400270400000;74.14;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.01
2014-05-15;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1400115600000;74.14;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.01
2014-05-14;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1400025600000;74.18;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;27.97
2014-05-13;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1399939200000;74.24;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;27.91
2014-05-12;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1399856400000;74.26;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;27.89
2014-05-11;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1399809600000;74.27;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;27.88
2014-05-10;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1399741200000;74.27;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;27.88
2014-05-09;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1399672800000;74.21;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;27.94
2014-05-08;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1399582800000;74.2;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;27.95
2014-05-07;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1399500000000;74.17;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;27.98
2014-05-06;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1399356000000;74.18;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;27.97
2014-05-05;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1399327200000;74.17;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;27.98
2014-05-04;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1399233600000;74.14;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.01
2014-05-03;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1399082400000;74.13;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.02
2014-05-02;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1398992400000;74.19;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;27.96
2014-05-01;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1398927600000;74.2;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;27.95
2014-04-30;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1398826800000;74.21;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;27.94
2014-04-29;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1398794400000;74.21;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;27.94
2014-04-28;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1398643200000;74.24;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;27.91
2014-04-27;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1398574800000;74.26;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;27.89
2014-04-26;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1398549600000;74.25;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;27.9
2014-04-25;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1398441600000;74.24;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;27.91
2014-04-24;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1398380400000;74.21;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;27.94
2014-04-23;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1398214800000;74.21;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;27.94
2014-04-22;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1398124800000;74.27;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;27.88
2014-04-21;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1398088800000;74.28;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;27.87
2014-04-20;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1398006000000;74.28;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;27.87
2014-04-19;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1397948400000;74.26;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;27.89
2014-04-18;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1397797200000;74.26;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;27.89
2014-04-17;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1397772000000;74.25;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;27.9
2014-04-16;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1397689200000;74.2;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;27.95
2014-04-15;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1397527200000;74.2;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;27.95
2014-04-14;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1397440800000;74.22;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;27.93
2014-04-13;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1397415600000;74.22;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;27.93
2014-04-12;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1397329200000;74.22;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;27.93
2014-04-11;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1397232000000;74.22;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;27.93
2014-04-10;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1397160000000;74.21;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;27.94
2014-04-09;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1397066400000;74.18;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;27.97
2014-04-08;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1396915200000;74.22;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;27.93
2014-04-07;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1396900800000;74.22;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;27.93
2014-04-06;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1396810800000;74.19;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;27.96
2014-04-05;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1396656000000;74.2;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;27.95
2014-04-04;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1396569600000;74.22;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;27.93
2014-04-03;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1396508400000;74.23;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;27.92
2014-04-02;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1396479600000;74.22;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;27.93
2014-04-01;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1396393200000;74.19;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;27.96
2014-03-31;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1396296000000;74.17;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;27.98
2014-03-30;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1396206000000;74.15;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.0
2014-03-29;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1396119600000;74.14;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.01
2014-03-28;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1395964800000;74.12;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.03
2014-03-27;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1395946800000;74.12;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.03
2014-03-26;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1395853200000;74.1;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.05
2014-03-25;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1395759600000;74.11;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.04
2014-03-24;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1395702000000;74.07;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.08
2014-03-23;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1395561600000;74.08;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.07
2014-03-22;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1395511200000;74.08;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.07
2014-03-21;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1395442800000;74.04;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.11
2014-03-20;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1395356400000;74.02;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.13
2014-03-19;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1395270000000;73.96;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.19
2014-03-18;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1395165600000;73.96;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.19
2014-03-17;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1395097200000;73.94;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.21
2014-03-16;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1394992800000;73.91;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.24
2014-03-15;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1394917200000;73.89;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.26
2014-03-14;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1394830800000;73.88;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.27
2014-03-13;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1394730000000;73.86;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.29
2014-03-12;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1394650800000;73.85;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.3
2014-03-11;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1394496000000;73.85;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.3
2014-03-10;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1394460000000;73.86;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.29
2014-03-09;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1394341200000;73.86;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.29
2014-03-08;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1394319600000;73.85;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.3
2014-03-07;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1394168400000;73.85;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.3
2014-03-06;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1394146800000;73.84;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.31
2014-03-05;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1393977600000;73.86;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.29
2014-03-04;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1393894800000;73.87;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.28
2014-03-03;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1393869600000;73.87;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.28
2014-03-02;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1393801200000;73.81;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.34
2014-03-01;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1393711200000;73.71;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.44
2014-02-28;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1393617600000;73.67;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.48
2014-02-27;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1393542000000;73.6;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.55
2014-02-26;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1393372800000;73.57;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.58
2014-02-25;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1393347600000;73.58;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.57
2014-02-24;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1393282800000;73.55;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.6
2014-02-23;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1393196400000;73.5;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.65
2014-02-22;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1393052400000;73.47;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.68
2014-02-21;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1392966000000;73.47;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.68
2014-02-20;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1392926400000;73.46;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.69
2014-02-19;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1392825600000;73.4;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.75
2014-02-18;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1392760800000;73.4;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.75
2014-02-17;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1392678000000;73.36;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.79
2014-02-16;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1392588000000;73.34;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.81
2014-02-15;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1392505200000;73.32;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.83
2014-02-14;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1392418800000;73.3;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.85
2014-02-13;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1392296400000;73.2;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.95
2014-02-12;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1392242400000;73.16;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;28.99
2014-02-11;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1392141600000;73.11;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;29.04
2014-02-10;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1392048000000;73.09;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;266;Service Géologique Régional Picardie (266);;;29.06
