date_mesure;code_bss;urn_bss;timestamp_mesure;niveau_nappe_eau;mode_obtention;statut;qualification;code_continuite;nom_continuite;code_producteur;nom_producteur;code_nature_mesure;nom_nature_mesure;profondeur_nappe
2013-12-13;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1386892800000;65.47;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.4
2013-12-12;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1386806400000;65.44;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.43
2013-12-11;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1386720000000;65.44;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.43
2013-12-10;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1386633600000;65.43;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.44
2013-12-09;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1386547200000;65.41;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.46
2013-12-08;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1386460800000;65.4;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.47
2013-12-07;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1386374400000;65.39;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.48
2013-12-06;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1386288000000;65.37;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.5
2013-12-05;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1386201600000;65.36;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.51
2013-12-04;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1386115200000;65.36;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.51
2013-12-03;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1386028800000;65.33;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.54
2013-12-02;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1385942400000;65.32;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.55
2013-12-01;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1385856000000;65.31;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.56
2013-11-30;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1385769600000;65.31;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.56
2013-11-29;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1385683200000;65.3;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.57
2013-11-28;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1385596800000;65.3;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.57
2013-11-27;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1385510400000;65.28;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.59
2013-11-26;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1385424000000;65.27;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.6
2013-11-25;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1385337600000;65.27;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.6
2013-11-24;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1385251200000;65.27;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.6
2013-11-23;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1385164800000;65.27;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.6
2013-11-22;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1385078400000;65.27;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.6
2013-11-21;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1384992000000;65.26;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.61
2013-11-20;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1384905600000;65.24;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.63
2013-11-19;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1384819200000;65.24;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.63
2013-11-18;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1384732800000;65.23;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.64
2013-11-17;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1384646400000;65.23;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.64
2013-11-16;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1384560000000;65.23;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.64
2013-11-15;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1384473600000;65.22;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.65
2013-11-14;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1384387200000;65.22;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.65
2013-11-13;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1384300800000;65.2;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.67
2013-11-12;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1384214400000;65.2;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.67
2013-11-11;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1384128000000;65.2;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.67
2013-11-10;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1384041600000;65.2;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.67
2013-11-09;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1383955200000;65.19;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.68
2013-11-08;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1383879600000;65.19;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.68
2013-11-07;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1383782400000;65.2;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.67
2013-11-06;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1383753600000;65.2;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.67
2013-11-05;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1383678000000;65.22;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.65
2013-11-04;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1383602400000;65.23;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.64
2013-11-03;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1383483600000;65.23;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.64
2013-11-02;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1383404400000;65.24;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.63
2013-11-01;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1383339600000;65.26;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.61
2013-10-31;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1383220800000;65.27;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.6
2013-10-30;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1383166800000;65.28;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.59
2013-10-29;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1383087600000;65.31;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.56
2013-10-28;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1383001200000;65.32;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.55
2013-10-27;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1382896800000;65.35;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.52
2013-10-26;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1382799600000;65.36;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.51
2013-10-25;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1382698800000;65.39;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.48
2013-10-24;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1382655600000;65.4;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.47
2013-10-23;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1382569200000;65.41;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.46
2013-10-22;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1382443200000;65.44;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.43
2013-10-21;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1382396400000;65.45;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.42
2013-10-20;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1382306400000;65.48;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.39
2013-10-19;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1382223600000;65.49;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.38
2013-10-18;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1382137200000;65.52;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.35
2013-10-17;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1382043600000;65.53;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.34
2013-10-16;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1381960800000;65.56;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.31
2013-10-15;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1381834800000;65.58;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.29
2013-10-14;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1381784400000;65.6;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.27
2013-10-13;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1381654800000;65.61;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.26
2013-10-12;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1381586400000;65.64;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.23
2013-10-11;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1381514400000;65.65;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.22
2013-10-10;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1381431600000;65.68;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.19
2013-10-09;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1381348800000;65.69;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.18
2013-10-08;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1381266000000;65.72;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.15
2013-10-07;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1381150800000;65.74;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.13
2013-10-06;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1381086000000;65.77;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.1
2013-10-05;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1381010400000;65.78;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.09
2013-10-04;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1380906000000;65.81;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.06
2013-10-03;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1380837600000;65.83;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.04
2013-10-02;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1380754800000;65.86;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.01
2013-10-01;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1380650400000;65.89;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;11.98
2013-09-30;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1380578400000;65.9;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;11.97
2013-09-29;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1380470400000;65.94;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;11.93
2013-09-28;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1380402000000;65.95;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;11.92
2013-09-27;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1380294000000;65.98;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;11.89
2013-09-26;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1380222000000;66.01;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;11.86
2013-09-25;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1380117600000;66.03;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;11.84
2013-09-24;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1380045600000;66.06;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;11.81
2013-09-23;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1379966400000;66.07;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;11.8
2013-09-22;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1379808000000;66.12;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;11.75
2013-09-21;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1379793600000;66.12;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;11.75
2013-09-20;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1379703600000;66.15;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;11.72
2013-09-19;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1379617200000;66.19;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;11.68
2013-09-18;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1379545200000;66.2;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;11.67
2013-09-17;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1379415600000;66.23;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;11.64
2013-09-16;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1379354400000;66.26;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;11.61
2013-09-15;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1379286000000;66.27;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;11.6
2013-09-14;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1379185200000;66.31;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;11.56
2013-09-13;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1379109600000;66.32;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;11.55
2013-09-12;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1379023200000;66.36;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;11.51
2013-09-11;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1378929600000;66.39;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;11.48
2013-09-10;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1378836000000;66.41;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;11.46
2013-09-09;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1378742400000;66.44;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;11.43
2013-09-08;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1378652400000;66.48;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;11.39
2013-09-07;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1378594800000;66.49;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;11.38
2013-09-06;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1378483200000;66.53;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;11.34
2013-09-05;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1378400400000;66.56;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;11.31
2013-09-04;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1378332000000;66.58;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;11.29
2013-09-03;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;1378238400000;66.61;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;11.26
